zipcode,year,day,month,date,medianprice
91342,2006,31,3,2006-03-31,553988
91342,2006,30,4,2006-04-30,558930
91342,2006,31,5,2006-05-31,565935
91342,2006,30,6,2006-06-30,571858
91342,2006,31,7,2006-07-31,576223
91342,2006,31,8,2006-08-31,579765
91342,2006,30,9,2006-09-30,579567
91342,2006,31,10,2006-10-31,580612
91342,2006,30,11,2006-11-30,581076
91342,2006,31,12,2006-12-31,583726
91342,2007,31,1,2007-01-31,584997
91342,2007,28,2,2007-02-28,585580
91342,2007,31,3,2007-03-31,584468
91342,2007,30,4,2007-04-30,583726
91342,2007,31,5,2007-05-31,580759
91342,2007,30,6,2007-06-30,577989
91342,2007,31,7,2007-07-31,573190
91342,2007,31,8,2007-08-31,567940
91342,2007,30,9,2007-09-30,561919
91342,2007,31,10,2007-10-31,553746
91342,2007,30,11,2007-11-30,546899
91342,2007,31,12,2007-12-31,539966
91342,2008,31,1,2008-01-31,535644
91342,2008,29,2,2008-02-29,529302
91342,2008,31,3,2008-03-31,517666
91342,2008,30,4,2008-04-30,501658
91342,2008,31,5,2008-05-31,483103
91342,2008,30,6,2008-06-30,466528
91342,2008,31,7,2008-07-31,447856
91342,2008,31,8,2008-08-31,429850
91342,2008,30,9,2008-09-30,414339
91342,2008,31,10,2008-10-31,400379
91342,2008,30,11,2008-11-30,387843
91342,2008,31,12,2008-12-31,373227
91342,2009,31,1,2009-01-31,362560
91342,2009,28,2,2009-02-28,353933
91342,2009,31,3,2009-03-31,347878
91342,2009,30,4,2009-04-30,342198
91342,2009,31,5,2009-05-31,337279
91342,2009,30,6,2009-06-30,331501
91342,2009,31,7,2009-07-31,327459
91342,2009,31,8,2009-08-31,324672
91342,2009,30,9,2009-09-30,322696
91342,2009,31,10,2009-10-31,320877
91342,2009,30,11,2009-11-30,321019
91342,2009,31,12,2009-12-31,324435
91342,2010,31,1,2010-01-31,326360
91342,2010,28,2,2010-02-28,326284
91342,2010,31,3,2010-03-31,326839
91342,2010,30,4,2010-04-30,328889
91342,2010,31,5,2010-05-31,332571
91342,2010,30,6,2010-06-30,332113
91342,2010,31,7,2010-07-31,331023
91342,2010,31,8,2010-08-31,328027
91342,2010,30,9,2010-09-30,326424
91342,2010,31,10,2010-10-31,324941
91342,2010,30,11,2010-11-30,323484
91342,2010,31,12,2010-12-31,323641
91342,2011,31,1,2011-01-31,323408
91342,2011,28,2,2011-02-28,324334
91342,2011,31,3,2011-03-31,323157
91342,2011,30,4,2011-04-30,322734
91342,2011,31,5,2011-05-31,318439
91342,2011,30,6,2011-06-30,317630
91342,2011,31,7,2011-07-31,316242
91342,2011,31,8,2011-08-31,315779
91342,2011,30,9,2011-09-30,312757
91342,2011,31,10,2011-10-31,309417
91342,2011,30,11,2011-11-30,308532
91342,2011,31,12,2011-12-31,308064
91342,2012,31,1,2012-01-31,307806
91342,2012,29,2,2012-02-29,307313
91342,2012,31,3,2012-03-31,306041
91342,2012,30,4,2012-04-30,305840
91342,2012,31,5,2012-05-31,305825
91342,2012,30,6,2012-06-30,307020
91342,2012,31,7,2012-07-31,308247
91342,2012,31,8,2012-08-31,308806
91342,2012,30,9,2012-09-30,309813
91342,2012,31,10,2012-10-31,312903
91342,2012,30,11,2012-11-30,316454
91342,2012,31,12,2012-12-31,322193
91342,2013,31,1,2013-01-31,326481
91342,2013,28,2,2013-02-28,333624
91342,2013,31,3,2013-03-31,340728
91342,2013,30,4,2013-04-30,348353
91342,2013,31,5,2013-05-31,355169
91342,2013,30,6,2013-06-30,362147
91342,2013,31,7,2013-07-31,369024
91342,2013,31,8,2013-08-31,377022
91342,2013,30,9,2013-09-30,383169
91342,2013,31,10,2013-10-31,388317
91342,2013,30,11,2013-11-30,391717
91342,2013,31,12,2013-12-31,394315
91342,2014,31,1,2014-01-31,397877
91342,2014,28,2,2014-02-28,399011
91342,2014,31,3,2014-03-31,400600
91342,2014,30,4,2014-04-30,400101
91342,2014,31,5,2014-05-31,401742
91342,2014,30,6,2014-06-30,402702
91342,2014,31,7,2014-07-31,404064
91342,2014,31,8,2014-08-31,403952
91342,2014,30,9,2014-09-30,404515
91342,2014,31,10,2014-10-31,406275
91342,2014,30,11,2014-11-30,408914
91342,2014,31,12,2014-12-31,411537
91342,2015,31,1,2015-01-31,415773
91342,2015,28,2,2015-02-28,419849
91342,2015,31,3,2015-03-31,423632
91342,2015,30,4,2015-04-30,424004
91342,2015,31,5,2015-05-31,425823
91342,2015,30,6,2015-06-30,427713
91342,2015,31,7,2015-07-31,429295
91342,2015,31,8,2015-08-31,430743
91342,2015,30,9,2015-09-30,432608
91342,2015,31,10,2015-10-31,436619
91342,2015,30,11,2015-11-30,439991
91342,2015,31,12,2015-12-31,444331
91342,2016,31,1,2016-01-31,446726
91342,2016,29,2,2016-02-29,449491
91342,2016,31,3,2016-03-31,450819
91342,2016,30,4,2016-04-30,454065
91342,2016,31,5,2016-05-31,456433
91342,2016,30,6,2016-06-30,459243
91342,2016,31,7,2016-07-31,459385
91342,2016,31,8,2016-08-31,460860
91342,2016,30,9,2016-09-30,463642
91342,2016,31,10,2016-10-31,468533
91342,2016,30,11,2016-11-30,471906
91342,2016,31,12,2016-12-31,474198
91342,2017,31,1,2017-01-31,477574
91342,2017,28,2,2017-02-28,480379
91342,2017,31,3,2017-03-31,483126
91342,2017,30,4,2017-04-30,484238
91342,2017,31,5,2017-05-31,486712
91342,2017,30,6,2017-06-30,489312
91342,2017,31,7,2017-07-31,490792
91342,2017,31,8,2017-08-31,492388
91342,2017,30,9,2017-09-30,494383
91342,2017,31,10,2017-10-31,498539
91342,2017,30,11,2017-11-30,504236
91342,2017,31,12,2017-12-31,508635
91342,2018,31,1,2018-01-31,513524
91342,2018,28,2,2018-02-28,518898
91342,2018,31,3,2018-03-31,524796
91342,2018,30,4,2018-04-30,529096
91342,2018,31,5,2018-05-31,531271
91342,2018,30,6,2018-06-30,533749
91342,2018,31,7,2018-07-31,534695
91342,2018,31,8,2018-08-31,535576
91342,2018,30,9,2018-09-30,536290
91342,2018,31,10,2018-10-31,538604
91342,2018,30,11,2018-11-30,540824
91342,2018,31,12,2018-12-31,540829
91342,2019,31,1,2019-01-31,540678
91342,2019,28,2,2019-02-28,538825
91342,2019,31,3,2019-03-31,537393
91342,2019,30,4,2019-04-30,537659
91342,2019,31,5,2019-05-31,539610
91342,2019,30,6,2019-06-30,542468
91342,2019,31,7,2019-07-31,541378
91342,2019,31,8,2019-08-31,541216
91342,2019,30,9,2019-09-30,541999
91342,2019,31,10,2019-10-31,546682
91342,2019,30,11,2019-11-30,550228
91342,2019,31,12,2019-12-31,554765
91342,2020,31,1,2020-01-31,559701
91342,2020,29,2,2020-02-29,567483
91342,2020,31,3,2020-03-31,575397
91342,2020,30,4,2020-04-30,582005
91342,2020,31,5,2020-05-31,581121
91342,2020,30,6,2020-06-30,579737
91342,2020,31,7,2020-07-31,581688
91342,2020,31,8,2020-08-31,589696
91342,2020,30,9,2020-09-30,599645
91342,2020,31,10,2020-10-31,608527
91342,2020,30,11,2020-11-30,615757
91342,2020,31,12,2020-12-31,620861
91342,2021,31,1,2021-01-31,625511
91342,2021,28,2,2021-02-28,634423
91342,2021,31,3,2021-03-31,643181
91342,2021,30,4,2021-04-30,655193
91342,2021,31,5,2021-05-31,669466
91342,2021,30,6,2021-06-30,685953
91342,2021,31,7,2021-07-31,703471
91342,2021,31,8,2021-08-31,713259
91342,2021,30,9,2021-09-30,722062
91342,2021,31,10,2021-10-31,725480
91342,2021,30,11,2021-11-30,730278
91342,2021,31,12,2021-12-31,735136
91342,2022,31,1,2022-01-31,739307
91342,2022,28,2,2022-02-28,746198
91342,2022,31,3,2022-03-31,757948
91342,2022,30,4,2022-04-30,773793
91342,2022,31,5,2022-05-31,788298
91342,2022,30,6,2022-06-30,790726
91342,2022,31,7,2022-07-31,789506
91342,2022,31,8,2022-08-31,776301
91342,2022,30,9,2022-09-30,765877
91335,2000,31,1,2000-01-31,193185
91335,2000,29,2,2000-02-29,193089
91335,2000,31,3,2000-03-31,194066
91335,2000,30,4,2000-04-30,195968
91335,2000,31,5,2000-05-31,198431
91335,2000,30,6,2000-06-30,200489
91335,2000,31,7,2000-07-31,202293
91335,2000,31,8,2000-08-31,204351
91335,2000,30,9,2000-09-30,206585
91335,2000,31,10,2000-10-31,208587
91335,2000,30,11,2000-11-30,210557
91335,2000,31,12,2000-12-31,212242
91335,2001,31,1,2001-01-31,213501
91335,2001,28,2,2001-02-28,214655
91335,2001,31,3,2001-03-31,216289
91335,2001,30,4,2001-04-30,218496
91335,2001,31,5,2001-05-31,220816
91335,2001,30,6,2001-06-30,223137
91335,2001,31,7,2001-07-31,225872
91335,2001,31,8,2001-08-31,228855
91335,2001,30,9,2001-09-30,231676
91335,2001,31,10,2001-10-31,234494
91335,2001,30,11,2001-11-30,237010
91335,2001,31,12,2001-12-31,239740
91335,2002,31,1,2002-01-31,241909
91335,2002,28,2,2002-02-28,244183
91335,2002,31,3,2002-03-31,246931
91335,2002,30,4,2002-04-30,250450
91335,2002,31,5,2002-05-31,254471
91335,2002,30,6,2002-06-30,258250
91335,2002,31,7,2002-07-31,263001
91335,2002,31,8,2002-08-31,267950
91335,2002,30,9,2002-09-30,273197
91335,2002,31,10,2002-10-31,277794
91335,2002,30,11,2002-11-30,282504
91335,2002,31,12,2002-12-31,287119
91335,2003,31,1,2003-01-31,291134
91335,2003,28,2,2003-02-28,294595
91335,2003,31,3,2003-03-31,298604
91335,2003,30,4,2003-04-30,302341
91335,2003,31,5,2003-05-31,307165
91335,2003,30,6,2003-06-30,310921
91335,2003,31,7,2003-07-31,316981
91335,2003,31,8,2003-08-31,323299
91335,2003,30,9,2003-09-30,330680
91335,2003,31,10,2003-10-31,336079
91335,2003,30,11,2003-11-30,341519
91335,2003,31,12,2003-12-31,347153
91335,2004,31,1,2004-01-31,354043
91335,2004,29,2,2004-02-29,360990
91335,2004,31,3,2004-03-31,367906
91335,2004,30,4,2004-04-30,376616
91335,2004,31,5,2004-05-31,387655
91335,2004,30,6,2004-06-30,398978
91335,2004,31,7,2004-07-31,409186
91335,2004,31,8,2004-08-31,418480
91335,2004,30,9,2004-09-30,429167
91335,2004,31,10,2004-10-31,439374
91335,2004,30,11,2004-11-30,446332
91335,2004,31,12,2004-12-31,452177
91335,2005,31,1,2005-01-31,456524
91335,2005,28,2,2005-02-28,463972
91335,2005,31,3,2005-03-31,470846
91335,2005,30,4,2005-04-30,478690
91335,2005,31,5,2005-05-31,484841
91335,2005,30,6,2005-06-30,492174
91335,2005,31,7,2005-07-31,500298
91335,2005,31,8,2005-08-31,509412
91335,2005,30,9,2005-09-30,518821
91335,2005,31,10,2005-10-31,529517
91335,2005,30,11,2005-11-30,537592
91335,2005,31,12,2005-12-31,544793
91335,2006,31,1,2006-01-31,551100
91335,2006,28,2,2006-02-28,556942
91335,2006,31,3,2006-03-31,563143
91335,2006,30,4,2006-04-30,567721
91335,2006,31,5,2006-05-31,573446
91335,2006,30,6,2006-06-30,577927
91335,2006,31,7,2006-07-31,580453
91335,2006,31,8,2006-08-31,582245
91335,2006,30,9,2006-09-30,580380
91335,2006,31,10,2006-10-31,579789
91335,2006,30,11,2006-11-30,579309
91335,2006,31,12,2006-12-31,580824
91335,2007,31,1,2007-01-31,581557
91335,2007,28,2,2007-02-28,581433
91335,2007,31,3,2007-03-31,579703
91335,2007,30,4,2007-04-30,578760
91335,2007,31,5,2007-05-31,575492
91335,2007,30,6,2007-06-30,572366
91335,2007,31,7,2007-07-31,566259
91335,2007,31,8,2007-08-31,560027
91335,2007,30,9,2007-09-30,553308
91335,2007,31,10,2007-10-31,545708
91335,2007,30,11,2007-11-30,538930
91335,2007,31,12,2007-12-31,531920
91335,2008,31,1,2008-01-31,526983
91335,2008,29,2,2008-02-29,519560
91335,2008,31,3,2008-03-31,507514
91335,2008,30,4,2008-04-30,491495
91335,2008,31,5,2008-05-31,473519
91335,2008,30,6,2008-06-30,456308
91335,2008,31,7,2008-07-31,437815
91335,2008,31,8,2008-08-31,420751
91335,2008,30,9,2008-09-30,407572
91335,2008,31,10,2008-10-31,397801
91335,2008,30,11,2008-11-30,388671
91335,2008,31,12,2008-12-31,377344
91335,2009,31,1,2009-01-31,368202
91335,2009,28,2,2009-02-28,361434
91335,2009,31,3,2009-03-31,356817
91335,2009,30,4,2009-04-30,352011
91335,2009,31,5,2009-05-31,348121
91335,2009,30,6,2009-06-30,343808
91335,2009,31,7,2009-07-31,340079
91335,2009,31,8,2009-08-31,338226
91335,2009,30,9,2009-09-30,337314
91335,2009,31,10,2009-10-31,338777
91335,2009,30,11,2009-11-30,342315
91335,2009,31,12,2009-12-31,347469
91335,2010,31,1,2010-01-31,349582
91335,2010,28,2,2010-02-28,349935
91335,2010,31,3,2010-03-31,352403
91335,2010,30,4,2010-04-30,356130
91335,2010,31,5,2010-05-31,360896
91335,2010,30,6,2010-06-30,360677
91335,2010,31,7,2010-07-31,359574
91335,2010,31,8,2010-08-31,355540
91335,2010,30,9,2010-09-30,353161
91335,2010,31,10,2010-10-31,350266
91335,2010,30,11,2010-11-30,347036
91335,2010,31,12,2010-12-31,345219
91335,2011,31,1,2011-01-31,344160
91335,2011,28,2,2011-02-28,344798
91335,2011,31,3,2011-03-31,343369
91335,2011,30,4,2011-04-30,342020
91335,2011,31,5,2011-05-31,337496
91335,2011,30,6,2011-06-30,336246
91335,2011,31,7,2011-07-31,334829
91335,2011,31,8,2011-08-31,333733
91335,2011,30,9,2011-09-30,330032
91335,2011,31,10,2011-10-31,325709
91335,2011,30,11,2011-11-30,324069
91335,2011,31,12,2011-12-31,323230
91335,2012,31,1,2012-01-31,322417
91335,2012,29,2,2012-02-29,321092
91335,2012,31,3,2012-03-31,320380
91335,2012,30,4,2012-04-30,321309
91335,2012,31,5,2012-05-31,323401
91335,2012,30,6,2012-06-30,326216
91335,2012,31,7,2012-07-31,328894
91335,2012,31,8,2012-08-31,331381
91335,2012,30,9,2012-09-30,333428
91335,2012,31,10,2012-10-31,337537
91335,2012,30,11,2012-11-30,340626
91335,2012,31,12,2012-12-31,345612
91335,2013,31,1,2013-01-31,349246
91335,2013,28,2,2013-02-28,356600
91335,2013,31,3,2013-03-31,364533
91335,2013,30,4,2013-04-30,373909
91335,2013,31,5,2013-05-31,382053
91335,2013,30,6,2013-06-30,391363
91335,2013,31,7,2013-07-31,401069
91335,2013,31,8,2013-08-31,411103
91335,2013,30,9,2013-09-30,418300
91335,2013,31,10,2013-10-31,422661
91335,2013,30,11,2013-11-30,426356
91335,2013,31,12,2013-12-31,429596
91335,2014,31,1,2014-01-31,434890
91335,2014,28,2,2014-02-28,437440
91335,2014,31,3,2014-03-31,439926
91335,2014,30,4,2014-04-30,439205
91335,2014,31,5,2014-05-31,440091
91335,2014,30,6,2014-06-30,439846
91335,2014,31,7,2014-07-31,441069
91335,2014,31,8,2014-08-31,440746
91335,2014,30,9,2014-09-30,441100
91335,2014,31,10,2014-10-31,441447
91335,2014,30,11,2014-11-30,442884
91335,2014,31,12,2014-12-31,445012
91335,2015,31,1,2015-01-31,449007
91335,2015,28,2,2015-02-28,453188
91335,2015,31,3,2015-03-31,456080
91335,2015,30,4,2015-04-30,455725
91335,2015,31,5,2015-05-31,456490
91335,2015,30,6,2015-06-30,457312
91335,2015,31,7,2015-07-31,457940
91335,2015,31,8,2015-08-31,458295
91335,2015,30,9,2015-09-30,459945
91335,2015,31,10,2015-10-31,463762
91335,2015,30,11,2015-11-30,468100
91335,2015,31,12,2015-12-31,473346
91335,2016,31,1,2016-01-31,476751
91335,2016,29,2,2016-02-29,480060
91335,2016,31,3,2016-03-31,481771
91335,2016,30,4,2016-04-30,485511
91335,2016,31,5,2016-05-31,487856
91335,2016,30,6,2016-06-30,491026
91335,2016,31,7,2016-07-31,492420
91335,2016,31,8,2016-08-31,494794
91335,2016,30,9,2016-09-30,497914
91335,2016,31,10,2016-10-31,501644
91335,2016,30,11,2016-11-30,504082
91335,2016,31,12,2016-12-31,505971
91335,2017,31,1,2017-01-31,509735
91335,2017,28,2,2017-02-28,512919
91335,2017,31,3,2017-03-31,515461
91335,2017,30,4,2017-04-30,516427
91335,2017,31,5,2017-05-31,519164
91335,2017,30,6,2017-06-30,522207
91335,2017,31,7,2017-07-31,524536
91335,2017,31,8,2017-08-31,526776
91335,2017,30,9,2017-09-30,529268
91335,2017,31,10,2017-10-31,532956
91335,2017,30,11,2017-11-30,538682
91335,2017,31,12,2017-12-31,543991
91335,2018,31,1,2018-01-31,550183
91335,2018,28,2,2018-02-28,556578
91335,2018,31,3,2018-03-31,562165
91335,2018,30,4,2018-04-30,566402
91335,2018,31,5,2018-05-31,568117
91335,2018,30,6,2018-06-30,570185
91335,2018,31,7,2018-07-31,570166
91335,2018,31,8,2018-08-31,570380
91335,2018,30,9,2018-09-30,572132
91335,2018,31,10,2018-10-31,575818
91335,2018,30,11,2018-11-30,579379
91335,2018,31,12,2018-12-31,580149
91335,2019,31,1,2019-01-31,579280
91335,2019,28,2,2019-02-28,576092
91335,2019,31,3,2019-03-31,573015
91335,2019,30,4,2019-04-30,572848
91335,2019,31,5,2019-05-31,573891
91335,2019,30,6,2019-06-30,576232
91335,2019,31,7,2019-07-31,574460
91335,2019,31,8,2019-08-31,575090
91335,2019,30,9,2019-09-30,576321
91335,2019,31,10,2019-10-31,581307
91335,2019,30,11,2019-11-30,585001
91335,2019,31,12,2019-12-31,589501
91335,2020,31,1,2020-01-31,594281
91335,2020,29,2,2020-02-29,602283
91335,2020,31,3,2020-03-31,609781
91335,2020,30,4,2020-04-30,615737
91335,2020,31,5,2020-05-31,613630
91335,2020,30,6,2020-06-30,610682
91335,2020,31,7,2020-07-31,612928
91335,2020,31,8,2020-08-31,621443
91335,2020,30,9,2020-09-30,634265
91335,2020,31,10,2020-10-31,645847
91335,2020,30,11,2020-11-30,654285
91335,2020,31,12,2020-12-31,659031
91335,2021,31,1,2021-01-31,661869
91335,2021,28,2,2021-02-28,670832
91335,2021,31,3,2021-03-31,681278
91335,2021,30,4,2021-04-30,696047
91335,2021,31,5,2021-05-31,714669
91335,2021,30,6,2021-06-30,736590
91335,2021,31,7,2021-07-31,759308
91335,2021,31,8,2021-08-31,770627
91335,2021,30,9,2021-09-30,779306
91335,2021,31,10,2021-10-31,781811
91335,2021,30,11,2021-11-30,788158
91335,2021,31,12,2021-12-31,794540
91335,2022,31,1,2022-01-31,800470
91335,2022,28,2,2022-02-28,807456
91335,2022,31,3,2022-03-31,820936
91335,2022,30,4,2022-04-30,838230
91335,2022,31,5,2022-05-31,854158
91335,2022,30,6,2022-06-30,855077
91335,2022,31,7,2022-07-31,850830
91335,2022,31,8,2022-08-31,833622
91335,2022,30,9,2022-09-30,818903
90003,2000,31,1,2000-01-31,138224
90003,2000,29,2,2000-02-29,138370
90003,2000,31,3,2000-03-31,138478
90003,2000,30,4,2000-04-30,138737
90003,2000,31,5,2000-05-31,139242
90003,2000,30,6,2000-06-30,139730
90003,2000,31,7,2000-07-31,140335
90003,2000,31,8,2000-08-31,140581
90003,2000,30,9,2000-09-30,140853
90003,2000,31,10,2000-10-31,140420
90003,2000,30,11,2000-11-30,140334
90003,2000,31,12,2000-12-31,140341
90003,2001,31,1,2001-01-31,140632
90003,2001,28,2,2001-02-28,141050
90003,2001,31,3,2001-03-31,141552
90003,2001,30,4,2001-04-30,142398
90003,2001,31,5,2001-05-31,143025
90003,2001,30,6,2001-06-30,143813
90003,2001,31,7,2001-07-31,144982
90003,2001,31,8,2001-08-31,146441
90003,2001,30,9,2001-09-30,147746
90003,2001,31,10,2001-10-31,148719
90003,2001,30,11,2001-11-30,149429
90003,2001,31,12,2001-12-31,149976
90003,2002,31,1,2002-01-31,150154
90003,2002,28,2,2002-02-28,150333
90003,2002,31,3,2002-03-31,150434
90003,2002,30,4,2002-04-30,151143
90003,2002,31,5,2002-05-31,151736
90003,2002,30,6,2002-06-30,152510
90003,2002,31,7,2002-07-31,154343
90003,2002,31,8,2002-08-31,155944
90003,2002,30,9,2002-09-30,158569
90003,2002,31,10,2002-10-31,160476
90003,2002,30,11,2002-11-30,163220
90003,2002,31,12,2002-12-31,165564
90003,2003,31,1,2003-01-31,167279
90003,2003,28,2,2003-02-28,168683
90003,2003,31,3,2003-03-31,170381
90003,2003,30,4,2003-04-30,172086
90003,2003,31,5,2003-05-31,174594
90003,2003,30,6,2003-06-30,176332
90003,2003,31,7,2003-07-31,179271
90003,2003,31,8,2003-08-31,182251
90003,2003,30,9,2003-09-30,185605
90003,2003,31,10,2003-10-31,188179
90003,2003,30,11,2003-11-30,190624
90003,2003,31,12,2003-12-31,193687
90003,2004,31,1,2004-01-31,196796
90003,2004,29,2,2004-02-29,200224
90003,2004,31,3,2004-03-31,203499
90003,2004,30,4,2004-04-30,207873
90003,2004,31,5,2004-05-31,213225
90003,2004,30,6,2004-06-30,218156
90003,2004,31,7,2004-07-31,223537
90003,2004,31,8,2004-08-31,229758
90003,2004,30,9,2004-09-30,238131
90003,2004,31,10,2004-10-31,246690
90003,2004,30,11,2004-11-30,253606
90003,2004,31,12,2004-12-31,259984
90003,2005,31,1,2005-01-31,264763
90003,2005,28,2,2005-02-28,270608
90003,2005,31,3,2005-03-31,277248
90003,2005,30,4,2005-04-30,285490
90003,2005,31,5,2005-05-31,292668
90003,2005,30,6,2005-06-30,299736
90003,2005,31,7,2005-07-31,309152
90003,2005,31,8,2005-08-31,319852
90003,2005,30,9,2005-09-30,330271
90003,2005,31,10,2005-10-31,339796
90003,2005,30,11,2005-11-30,346981
90003,2005,31,12,2005-12-31,353563
90003,2006,31,1,2006-01-31,359429
90003,2006,28,2,2006-02-28,365438
90003,2006,31,3,2006-03-31,372344
90003,2006,30,4,2006-04-30,378054
90003,2006,31,5,2006-05-31,385707
90003,2006,30,6,2006-06-30,392781
90003,2006,31,7,2006-07-31,399621
90003,2006,31,8,2006-08-31,405055
90003,2006,30,9,2006-09-30,407918
90003,2006,31,10,2006-10-31,410769
90003,2006,30,11,2006-11-30,413030
90003,2006,31,12,2006-12-31,416117
90003,2007,31,1,2007-01-31,417687
90003,2007,28,2,2007-02-28,419266
90003,2007,31,3,2007-03-31,419949
90003,2007,30,4,2007-04-30,422243
90003,2007,31,5,2007-05-31,422599
90003,2007,30,6,2007-06-30,422534
90003,2007,31,7,2007-07-31,420206
90003,2007,31,8,2007-08-31,417831
90003,2007,30,9,2007-09-30,415367
90003,2007,31,10,2007-10-31,411238
90003,2007,30,11,2007-11-30,406426
90003,2007,31,12,2007-12-31,400928
90003,2008,31,1,2008-01-31,397158
90003,2008,29,2,2008-02-29,392328
90003,2008,31,3,2008-03-31,384753
90003,2008,30,4,2008-04-30,374312
90003,2008,31,5,2008-05-31,362541
90003,2008,30,6,2008-06-30,352361
90003,2008,31,7,2008-07-31,341317
90003,2008,31,8,2008-08-31,330239
90003,2008,30,9,2008-09-30,318747
90003,2008,31,10,2008-10-31,307411
90003,2008,30,11,2008-11-30,295036
90003,2008,31,12,2008-12-31,280692
90003,2009,31,1,2009-01-31,267417
90003,2009,28,2,2009-02-28,254572
90003,2009,31,3,2009-03-31,245441
90003,2009,30,4,2009-04-30,235397
90003,2009,31,5,2009-05-31,227098
90003,2009,30,6,2009-06-30,216185
90003,2009,31,7,2009-07-31,210128
90003,2009,31,8,2009-08-31,208060
90003,2009,30,9,2009-09-30,209461
90003,2009,31,10,2009-10-31,207275
90003,2009,30,11,2009-11-30,205322
90003,2009,31,12,2009-12-31,202845
90003,2010,31,1,2010-01-31,202828
90003,2010,28,2,2010-02-28,201144
90003,2010,31,3,2010-03-31,201594
90003,2010,30,4,2010-04-30,202610
90003,2010,31,5,2010-05-31,205129
90003,2010,30,6,2010-06-30,205294
90003,2010,31,7,2010-07-31,205202
90003,2010,31,8,2010-08-31,204376
90003,2010,30,9,2010-09-30,204479
90003,2010,31,10,2010-10-31,204762
90003,2010,30,11,2010-11-30,204316
90003,2010,31,12,2010-12-31,204884
90003,2011,31,1,2011-01-31,204669
90003,2011,28,2,2011-02-28,206210
90003,2011,31,3,2011-03-31,205535
90003,2011,30,4,2011-04-30,205288
90003,2011,31,5,2011-05-31,203609
90003,2011,30,6,2011-06-30,204849
90003,2011,31,7,2011-07-31,205045
90003,2011,31,8,2011-08-31,204125
90003,2011,30,9,2011-09-30,201015
90003,2011,31,10,2011-10-31,199196
90003,2011,30,11,2011-11-30,199217
90003,2011,31,12,2011-12-31,200370
90003,2012,31,1,2012-01-31,200977
90003,2012,29,2,2012-02-29,201710
90003,2012,31,3,2012-03-31,202169
90003,2012,30,4,2012-04-30,203431
90003,2012,31,5,2012-05-31,205400
90003,2012,30,6,2012-06-30,208005
90003,2012,31,7,2012-07-31,209864
90003,2012,31,8,2012-08-31,209965
90003,2012,30,9,2012-09-30,209712
90003,2012,31,10,2012-10-31,211731
90003,2012,30,11,2012-11-30,214388
90003,2012,31,12,2012-12-31,218533
90003,2013,31,1,2013-01-31,221178
90003,2013,28,2,2013-02-28,226382
90003,2013,31,3,2013-03-31,230675
90003,2013,30,4,2013-04-30,236316
90003,2013,31,5,2013-05-31,239914
90003,2013,30,6,2013-06-30,244110
90003,2013,31,7,2013-07-31,247592
90003,2013,31,8,2013-08-31,252042
90003,2013,30,9,2013-09-30,255966
90003,2013,31,10,2013-10-31,259131
90003,2013,30,11,2013-11-30,262069
90003,2013,31,12,2013-12-31,264952
90003,2014,31,1,2014-01-31,267319
90003,2014,28,2,2014-02-28,268433
90003,2014,31,3,2014-03-31,268609
90003,2014,30,4,2014-04-30,268974
90003,2014,31,5,2014-05-31,270620
90003,2014,30,6,2014-06-30,272485
90003,2014,31,7,2014-07-31,274290
90003,2014,31,8,2014-08-31,273893
90003,2014,30,9,2014-09-30,273657
90003,2014,31,10,2014-10-31,274357
90003,2014,30,11,2014-11-30,276176
90003,2014,31,12,2014-12-31,278207
90003,2015,31,1,2015-01-31,281403
90003,2015,28,2,2015-02-28,285231
90003,2015,31,3,2015-03-31,288583
90003,2015,30,4,2015-04-30,290068
90003,2015,31,5,2015-05-31,292522
90003,2015,30,6,2015-06-30,294830
90003,2015,31,7,2015-07-31,295024
90003,2015,31,8,2015-08-31,294933
90003,2015,30,9,2015-09-30,295655
90003,2015,31,10,2015-10-31,299489
90003,2015,30,11,2015-11-30,303117
90003,2015,31,12,2015-12-31,307444
90003,2016,31,1,2016-01-31,310924
90003,2016,29,2,2016-02-29,314693
90003,2016,31,3,2016-03-31,317283
90003,2016,30,4,2016-04-30,320651
90003,2016,31,5,2016-05-31,322928
90003,2016,30,6,2016-06-30,325868
90003,2016,31,7,2016-07-31,325419
90003,2016,31,8,2016-08-31,325608
90003,2016,30,9,2016-09-30,326047
90003,2016,31,10,2016-10-31,329698
90003,2016,30,11,2016-11-30,332340
90003,2016,31,12,2016-12-31,334747
90003,2017,31,1,2017-01-31,337663
90003,2017,28,2,2017-02-28,340862
90003,2017,31,3,2017-03-31,344204
90003,2017,30,4,2017-04-30,346908
90003,2017,31,5,2017-05-31,350156
90003,2017,30,6,2017-06-30,352924
90003,2017,31,7,2017-07-31,354218
90003,2017,31,8,2017-08-31,354989
90003,2017,30,9,2017-09-30,355473
90003,2017,31,10,2017-10-31,357935
90003,2017,30,11,2017-11-30,361821
90003,2017,31,12,2017-12-31,365803
90003,2018,31,1,2018-01-31,369035
90003,2018,28,2,2018-02-28,372691
90003,2018,31,3,2018-03-31,376449
90003,2018,30,4,2018-04-30,380514
90003,2018,31,5,2018-05-31,382775
90003,2018,30,6,2018-06-30,385399
90003,2018,31,7,2018-07-31,387122
90003,2018,31,8,2018-08-31,389781
90003,2018,30,9,2018-09-30,392492
90003,2018,31,10,2018-10-31,396441
90003,2018,30,11,2018-11-30,399760
